HomeTeam,AwayTeam,HomeGoals,AwayGoals,StandingDiff,HomeWins,AwayWins,AvgHomeGoals,AvgAwayGoals,AvgHomeShots,AvgAwayShots,AvgHomeShotsOnTarget,AvgAwayShotsOnTarget,AvgHomeCorners,AvgAwayCorners,AvgHomeGoalsConceded,AvgAwayGoalsConceded,AvgHomeShotsConceded,AvgAwayShotsConceded,Year,Day,FTR
5,13,1,1,-15,60.0,20.0,1.669450778429625,0.8083523352888751,18.088787545126,8.191647664711125,6.391647664711124,3.3221968862814997,8.225057005866626,3.033409341155501,0.930549221570375,1.3472538921481254,8.8,15.380663233303626,2016,12,1
25,10,1,1,5,40.0,20.0,1.2381827810467265,0.8,9.676365562093451,8.371638674512143,4.466911786930834,3.248004236605597,4.752363443790655,3.647636556209345,2.609453775162619,0.9523634437906547,15.152363443790653,15.60982145555887,2017,28,1
18,0,1,1,0,40.0,40.0,1.4,1.3403351643443928,15.060782050136917,9.900558607240654,5.5204468857925235,3.2397765571037382,6.1005586072406555,4.058547621174298,1.039776557103738,1.740335164344393,12.2,19.744804022269633,2019,29,1
14,18,0,0,8,20.0,60.0,1.0486344381998909,1.2918066291993449,15.556302022396507,13.324054325797926,5.318592078597489,5.356302022396505,6.378151011198253,4.994537752799563,1.5027311236002183,1.0540966854003275,10.681407921402512,9.680882134798471,2014,24,1
9,17,1,1,1,60.0,40.0,1.255546613628868,0.8,15.577813545484528,13.244533863711318,5.977813545484528,4.944453386371132,6.088906772742264,4.622186454515473,0.6,1.0555466136288683,9.677894022824715,11.533279681773209,2016,7,1
11,29,1,1,3,60.0,0.0,1.4,1.1134178808637714,13.963039515016458,9.286582119136227,5.309367991561372,4.284557174485029,7.453671523455085,3.7463284765449143,1.3134178808637715,2.1711392936212572,9.690632008438628,20.35493973641166,2018,3,1
8,18,1,1,2,60.0,60.0,2.59626383748039,1.7660439729133983,15.471978781102925,12.494395756220586,5.558571647874178,5.166043972913399,6.256703566614373,5.471648216692813,0.701868081259805,1.7660439729133983,10.418680812598051,15.052967404094764,2020,27,1
27,14,2,2,5,40.0,20.0,1.079436705923691,0.7588734118473819,11.635493647389527,7.870987294779056,5.808449411144636,3.561689882228927,4.641126588152618,3.835493647389528,0.9177468236947638,1.4028164703815453,15.287886117068325,16.375772234136655,2014,4,1
23,0,0,0,3,80.0,20.0,1.9327659453717416,1.5327659453717415,14.197446754172837,10.731914863429354,3.9982978361152246,3.999148918057612,4.32936161760219,4.400851081942387,0.6,1.8008510819423877,11.73276594537174,14.06297864491632,2016,17,1
10,20,0,0,2,40.0,40.0,1.0770094227505074,0.9639874363326568,14.544050254669372,11.549034550085194,4.836012563667343,4.913021986417851,7.9440502546693725,5.113021986417851,0.9229905772494926,0.604984295415821,9.29694660441379,13.168971731748478,2019,27,1
28,26,1,1,-1,40.0,20.0,1.5172590921044053,1.0827409078955947,13.75507499342577,7.527665914469824,8.458629546052203,4.610406822365419,6.844925006574229,4.8,1.4586295460522025,2.048222723686784,9.500256835513877,16.882740907895595,2013,22,1
20,26,1,1,-12,40.0,40.0,1.041465672591552,0.620732836295776,14.130473128154911,11.082931345183104,5.530473128154911,5.275602982225344,5.4963358185211195,6.737801491112672,0.8621985088873282,0.7036641814788803,9.069526871845088,9.952458217028193,2013,19,1
17,21,1,1,-12,60.0,20.0,1.2078011541064415,0.6026003847021472,17.550592690659204,10.586998076489264,4.010401538808589,3.0052007694042944,5.994799230595706,4.597399615297852,1.402600384702147,1.8,11.976596537680676,18.140191151850612,2015,19,1
12,7,0,0,1,40.0,40.0,1.2,1.0342034123417871,11.18811876787983,8.97623753575966,3.8171017061708934,3.536813649367149,4.78811876787983,3.5828982938291065,1.251305118512681,0.8,11.742034123417874,14.680288056803745,2016,29,1
26,31,1,1,2,60.0,40.0,1.7247317530876165,0.8078862551460273,14.881008526759343,13.308959242795561,5.698927012350466,3.9584227489707944,4.641577251029205,6.041577251029206,1.0,1.1247317530876164,11.477414222211452,11.833690995883178,2016,3,1
0,26,1,1,-10,40.0,40.0,1.7787742369009443,1.2,16.68856474372996,10.794693559225237,5.253064407747639,5.047757966972876,10.720403388378541,4.031838644648584,1.4,1.015919322324292,14.35754847380189,13.6,2018,22,1
22,12,1,1,11,20.0,20.0,1.254851651928162,0.8,13.529109911568973,9.672574174035919,6.856535737533054,4.4911387389461215,5.673416216838365,5.216880479305311,1.6548516519281622,1.0362870870179595,12.254009609125717,10.854851651928161,2012,4,1
8,31,1,1,-11,60.0,40.0,1.633216624387877,1.3166083121939383,14.349124682909077,9.301050380509109,4.49964987316363,2.5837418146424307,5.898949619490892,4.233216624387877,0.983741814642431,1.3166083121939383,9.985142321987908,15.233916878060615,2019,6,1
10,11,2,2,1,60.0,40.0,1.6314301797630009,0.9057094607109977,14.8842849101185,10.274279280947995,5.472865988696505,3.948558561895993,7.189994370829497,4.358564191066496,0.8842849101184996,1.1685698202369992,12.725720719052005,14.630016887511507,2019,22,1
25,7,1,1,-1,20.0,0.0,0.4,0.621465657784605,14.284824213169479,9.114137368861579,3.9356030266461848,3.2926717110769745,5.8214656577846045,4.849740395507765,0.9073282889230252,1.978534342215395,10.45758789341526,17.82827473772316,2021,21,1
27,25,1,1,4,40.0,20.0,1.4,0.8,15.453954849390753,9.236511287652311,8.288841972867635,4.546045150609247,6.434887123476882,4.363488712347689,1.5634887123476882,1.182556438261559,8.312782191307797,16.869774246953764,2013,19,1
31,8,1,1,-9,40.0,20.0,1.8050904110187256,0.8683634703395753,12.931636529660425,8.283634703395752,4.341817351697876,3.1949095889812744,5.693815525433203,4.658182648302124,1.3949095889812746,1.4101808220374512,11.648001826264673,12.377450228828955,2018,3,1
27,19,1,1,6,60.0,0.0,1.607538746745034,0.5481153133137415,12.436807193196191,10.933924360352652,4.392461253254965,2.192461253254966,4.866962180176326,5.866962180176326,0.815077493490068,1.696230626627483,13.326385613607618,15.281153133137416,2015,15,1
5,11,1,1,-1,60.0,20.0,1.8,0.7037539265338135,15.151876963266908,8.650339004103241,4.703753926533814,3.131569371434174,5.0278154449003605,3.6428311510356144,1.8,1.751876963266907,10.987200261234893,13.848123036733092,2018,7,1
7,9,1,1,7,40.0,40.0,1.7180589885029616,1.4,15.908353931017768,11.081941011497038,6.392997195449654,5.0916460689822305,5.573587080479269,5.662530896526654,2.272235954011846,1.3541769655088847,12.927764045988154,12.49164606898223,2015,4,1
28,4,0,0,-1,40.0,40.0,1.1072254563291506,1.0,11.810259990189673,12.771098174683397,3.6927745436708492,3.8,6.610259990189673,4.092774543670849,0.8536127281645753,1.0,11.468063640822876,12.67832363101255,2016,24,1
30,13,1,1,0,40.0,20.0,1.1248297815698267,0.9248297815698268,10.947616941977575,9.672446723547402,3.175851092150866,2.824148907849134,5.299319126279307,4.848297815698268,2.300680873720693,1.1248297815698267,12.328915023893984,16.29795737883792,2017,25,1
24,21,0,0,4,60.0,0.0,1.6,1.0268236869322633,10.718117669561753,11.463059026055767,5.908706017370512,5.989177078167302,3.436235339123504,3.9731763130677367,1.0724706782470075,2.826823686932263,14.19058834780876,14.217412034741024,2013,8,1
33,21,1,1,0,60.0,20.0,1.910409436170396,0.6,11.979181127659208,8.572866053192772,4.779181127659208,2.710409436170396,5.124913234044753,3.9520471808519804,1.5104094361703961,1.820818872340792,12.558362255318416,15.683275489363169,2020,15,1
3,29,1,1,-4,71.27746941729367,0.0,1.9127746941729367,1.1127746941729366,19.04670366992476,14.542719189285796,8.37005550488714,4.795604893233013,8.282830199060076,6.55329633007524,0.6361265291353166,2.2255493883458732,8.846703669924759,13.497802446616507,2013,24,1
12,23,0,0,-2,0.0,0.0,0.5177863038167672,0.1766794557251506,13.17549587328263,6.660076734350903,3.5766794557251504,2.1067178229006025,5.987747936641315,1.882213696183233,1.964427392366466,2.682213696183233,14.293282177099398,20.99881641755748,2020,2,1
30,9,0,0,3,80.0,20.0,2.3587626455697253,1.3793813227848626,17.64535992088647,14.620618677215138,7.055669259494039,3.8103093386075684,6.061856031645412,7.814431905063764,0.5896906613924313,2.0,13.624741243671334,12.020618677215138,2015,28,1
27,29,0,0,-3,60.0,0.0,1.4472788411680477,0.7418365235041435,14.028913606126613,7.592855664529004,3.4363942058402395,2.989115364672191,4.647278841168047,3.294557682336096,1.3054423176639043,1.5891153646721912,10.414624935184623,18.828913606126612,2015,25,1
16,17,1,1,8,60.0,60.0,1.743954729693419,1.5719773648467095,14.940113175766454,9.876384797605938,4.771977364846709,4.231864189080257,4.276384797605939,5.315932094540129,1.743954729693419,1.143954729693419,13.927456756321028,12.164294256992777,2014,27,1
7,18,2,2,1,60.0,40.0,2.2789192144612525,1.4526128096408348,18.968646284309983,12.957838428922505,6.994596072306261,5.889370453024592,6.131532024102087,6.652612809640835,1.0789192144612523,1.4526128096408348,9.184144833742922,9.541983262665426,2017,21,1
28,30,1,1,-9,80.0,20.0,2.5075412810502917,1.4974862396499027,15.208091695054183,9.112568801750486,5.430165124201167,4.122623843150875,6.650275207001945,4.215082562100584,0.6050275207001946,2.3949724792998057,9.67234863614893,17.230165124201168,2017,4,1
9,12,0,0,11,20.0,40.0,0.8,1.5578208907576365,11.916343319317726,12.283656680682274,3.621089554621182,3.9891044537881832,4.778910445378818,4.873462672272909,1.9367313361364549,1.3578208907576366,12.621791092423633,9.716343319317726,2013,8,1
21,29,1,1,4,60.0,20.0,1.839884204757852,0.7599710511894631,16.79942102378926,9.879768409515703,4.959826307136779,2.319942102378926,6.47962366546302,3.2802026416737586,0.9598263071367782,1.719942102378926,15.519218382115504,17.23988420475785,2015,1,1
26,12,0,0,12,40.0,60.0,1.4299145982123067,2.195298906256927,12.540170803575386,14.749572991061532,7.45512810268154,8.604701093743072,4.625213504469234,4.464530290167687,1.6,0.85512810268154,14.28974379463692,13.459829196424614,2011,23,1
9,25,0,0,-12,60.0,20.0,1.4044938616640235,1.382024553343906,14.312346541600586,14.656196426751249,5.817975446656094,5.164049106687813,4.667407924960352,4.741579798367694,0.41348158499207044,2.7595552450237886,8.8,14.004493861664024,2018,2,1
20,25,0,0,-3,0.0,0.0,0.6925290562460216,0.4387935843690324,11.952296606277848,8.232761506214194,3.838793584369032,3.1551743374761294,5.376148303138924,1.7074709437539786,1.6149418875079569,2.507470943753978,13.244825662523871,19.513503021908818,2018,2,1
30,30,0,0,5,60.0,40.0,1.4916731570678265,1.141634214660867,13.691673157067827,12.516731570678266,4.4417120994747865,4.8666147434573865,4.92498052879652,5.6750194712034805,0.8916731570678267,1.3249805287965202,12.058365785339133,11.783346314135652,2017,11,1
20,30,1,1,-1,40.0,40.0,1.1466087120695412,0.7266956439652295,17.059739204312933,11.76104318274826,4.893217424139082,4.393652083617524,7.772869696556329,4.466956439652295,1.0733043560347706,1.2533912879304587,11.820782387061197,13.59278276466064,2013,14,1
31,25,1,1,4,40.0,0.0,1.8515775370866405,0.7484224629133596,12.057887685433203,9.845267388740078,6.793689851653438,4.890534777480157,5.593689851653438,2.9610427596064834,1.0515775370866405,1.5484224629133596,12.31687172118055,13.245267388740078,2012,21,1
32,15,1,1,7,0.0,60.0,1.1721287851854352,1.6557424296291297,10.045939437033036,14.501681866662167,3.441037940734991,5.208265229622381,4.85574242962913,5.422969718516518,2.4557424296291295,0.6557424296291297,12.08851514074174,6.575492518509769,2017,20,1
32,2,0,0,1,60.0,40.0,1.6330139526401402,0.49904185792042055,11.434930236799298,8.86602790528028,4.0330139526401405,2.6310976684809813,5.401916284159158,4.965069763200701,1.1669860473598597,1.4019162841591593,13.504790710397897,13.741637231356355,2014,7,1
20,31,1,1,2,40.0,20.0,1.5906413084221314,0.7968804361407105,14.934489158954918,11.118891339658472,5.359445669829236,3.9594456698292353,5.606239127718579,4.181282616844262,1.593760872281421,1.9937608722814208,8.843673894030054,14.224956510874316,2018,31,1
11,24,0,0,1,20.0,20.0,0.9897239270789256,1.1051380364605372,12.218174838592356,9.071932510447521,3.830828218763223,3.7359662552237602,5.861656437526445,4.6,1.5897239270789256,2.1897239270789255,10.26403374477624,13.138343562473555,2016,10,1
29,7,0,0,4,80.0,20.0,2.2969924284910177,1.4,17.078946999437125,13.878946999437126,6.581954570946108,3.8,5.553633856794411,7.416290428115768,0.6,2.0,13.422305571133732,12.206015143017964,2015,26,1
6,3,0,0,0,20.0,20.0,0.9455385346961263,1.0,15.36430827756901,10.127692673480631,4.2,4.400923881657389,7.783078020441893,4.091077069392252,1.0544614653038737,1.6,10.034767840773602,17.72861655513802,2021,13,1
29,10,2,2,-4,60.0,40.0,1.5926437293810134,1.4073562706189866,20.038162046382293,13.174253052833546,5.374253052833547,4.018390676547467,4.592643729381013,5.596321864690506,0.4073562706189867,1.0073562706189867,8.66620643557088,9.695631518046827,2018,11,1
6,12,1,1,0,60.0,20.0,1.8171402386879003,0.46856095475160087,15.0342804773758,7.045646205885405,4.794225489821705,3.0113657285096043,4.937121909503201,2.4913840576943036,1.7485792839362995,1.6,10.188542625566903,13.914298806560499,2017,7,1
31,2,1,1,-6,40.0,20.0,1.0471004331560565,1.1528995668439435,13.952899566843943,8.364851516046198,8.434794802127323,5.164497834219718,5.988401732624226,3.4590523823583106,1.0471004331560565,3.3528995668439436,10.74094761764169,21.163790470566756,2013,19,1
6,9,0,0,3,80.0,60.0,2.5459098853085522,2.054090114691448,11.17150773712018,15.724540688148688,5.646967048971493,4.992876934280045,4.093934097942986,4.769393409794298,1.0918197706171044,1.1081802293828957,11.522426360822806,9.75514727835439,2015,23,1
9,0,1,1,-3,40.0,20.0,1.0,1.5096220882748823,17.177834337938382,10.32302329380094,6.583677308962089,3.874055220687206,9.054811044137441,4.542267470350706,1.0,1.3288662648246472,7.235566867587677,13.450174295146942,2017,21,1
24,11,0,0,7,20.0,40.0,0.8216712010063174,1.6891643994968413,10.691643994968414,11.838383211069491,2.9566575979873653,4.775849203522111,4.556657597987366,5.089164399496841,1.132506801509476,1.1108356005031585,12.619191605534745,12.204959190943143,2016,10,1
29,12,0,0,-1,60.0,40.0,1.8697159223296271,1.4605681553407457,13.669715922329628,13.115454757274033,4.642272621362983,5.557727378637017,4.5211363106814915,5.181704466022237,1.0605681553407456,0.9302840776703729,11.948579611648135,13.075397475737084,2016,19,1
24,30,1,1,0,60.0,40.0,1.1702581962927985,1.3659483607414402,16.416812297053127,11.56594836074144,4.570258196292799,4.263793442965762,6.518967214828807,4.0,0.5362065570342387,1.6340516392585598,10.208619671102717,14.102154917775678,2015,25,1
9,12,0,0,-4,40.0,20.0,1.1587157456478794,1.2,8.806421271760604,11.523852763056363,2.6825685087042412,4.041284254352121,3.241284254352121,3.5651370174084827,1.3587157456478793,0.8,12.682568508704241,10.365137017408482,2021,25,1
9,11,0,0,0,20.0,40.0,0.8,1.9868050056098234,13.373610011219647,10.41099582865848,4.797800834268304,5.010995828658481,7.793402502804912,5.395601668536608,1.404398331463392,1.1956016685366078,11.593402502804912,12.386805005609824,2015,13,1
11,16,1,1,9,40.0,40.0,1.7726228739862386,1.4,16.016720235807338,10.780982991889909,4.945245747972477,4.326228739862385,5.136885630068807,6.263114369931193,2.40836011790367,1.654754252027523,12.216720235807339,12.0,2018,4,1
3,17,0,0,-2,40.0,20.0,1.4,1.2,12.159970173043032,8.739936617716443,3.319977629782274,2.839955259564548,4.619996271630379,3.940011185108863,1.580003728369621,1.780003728369621,14.300130492936736,19.7799291609772,2016,29,1
30,10,1,1,-1,60.0,0.0,1.549556031025006,2.0234461085875215,14.805327627699926,14.697336186150036,3.9278857983374604,4.598224124100025,4.58010564321243,7.147780155125031,1.1243340465375091,2.974778015512503,10.72433404653751,15.47566595346249,2016,26,1
11,18,0,0,2,60.0,80.0,1.7610347591318767,2.2805173795659384,13.446725934357199,17.906548131285604,5.324656416093445,7.0312045473790485,5.441552138697815,6.922069518263753,0.4805173795659383,0.7974131021703084,7.680517379565938,10.755860963472493,2014,26,1
25,17,1,1,2,20.0,0.0,0.8804134883469227,0.5597932558265387,10.600516860433654,8.039689883739808,5.561860697561152,3.3608269766938452,5.759793255826539,4.200516860433654,1.3195865116530774,2.2804134883469227,13.440723604607115,15.078862907045961,2016,13,1
11,7,1,1,2,60.0,40.0,1.666014669818502,1.1369193159982378,12.522249386914538,10.26992665090749,5.127139363275771,3.1359413207259914,5.528117358548018,3.9349633254537446,0.8,1.2679706603629957,14.136919315998238,15.596088018911011,2019,22,1
26,16,1,1,-5,40.0,60.0,1.7895544656518605,1.4,15.10522276717407,9.831336603044418,5.873886164129652,3.4805940457975195,5.71566830152221,5.119405954202481,0.8,0.83507425572469,11.82462872137655,9.810445534348139,2014,20,1
25,10,0,0,4,40.0,20.0,1.017117610815008,0.9369408865200644,9.268470443260032,8.2279402703752,3.834235221630016,2.473881773040129,4.697294335109952,3.6684704432600324,2.71441194592496,1.0,15.28558805407504,14.286471675549759,2019,28,1
21,26,1,1,8,20.0,0.0,1.2324917900431707,0.5675082099568293,13.864983580086342,11.73501641991366,4.902524629870488,3.4,5.948737685064756,5.013721265151098,1.8,1.6324917900431708,9.88880336471939,13.186278734848901,2015,14,1
19,8,1,1,-8,80.0,20.0,1.7831385282494974,1.153255411299799,14.149415584748493,11.085809524297789,5.459766233899397,4.013021645199196,7.8,4.583138528249497,1.106510822599598,1.7701168830503016,12.850584415251507,18.994658007903418,2015,5,1
29,32,1,1,9,40.0,40.0,1.3113506231697025,1.0,13.928640395923296,12.098372067470756,4.126484787395972,3.7340518695091074,6.01513416422627,4.3113506231697025,0.7113506231697025,1.5113506231697025,11.592432917886866,14.303783541056568,2017,8,1
0,25,1,1,-3,20.0,60.0,0.665752353485077,2.153034033224945,12.57847067374521,8.950291093680177,3.865752353485077,3.265752353485077,7.084538740195099,2.550291093680176,1.6093931933550112,1.553034033224945,9.769077480390198,14.503325126905121,2019,15,1
28,28,0,0,4,76.67433262487842,0.0,1.9334866524975682,0.7002299787463524,9.43279671625851,13.23463654622933,4.533026695004864,5.968123198726898,3.8669733049951365,5.133486652497568,0.6,1.833256673751216,10.932106780019454,13.466973304995136,2012,6,1
